nic_id,username,mobile_number,bank_account,amount_transferred,transaction_datetime,location,ip_address,is_fraud
19783205419,user7667,0720753724,141964256668,278618.71,2025-12-08T20:13:48.871483,"Colombo, Sri Lanka",241.91.131.167,0
19741837700,user8270,0732047229,172750442875,344855.84,2025-10-03T08:59:52.871483,"Colombo, Sri Lanka",21.80.68.15,0
19570529452,user7137,0790411246,394610126758,2257413.84,2026-01-10T18:05:28.871483,Unknown,78.120.89.76,1
19801348065,user4778,0749752705,776223745234,1353260.49,2026-03-10T22:04:11.871483,Unknown,179.122.21.50,1
19620396124,user6525,0765289428,222626465030,498709.53,2025-08-17T16:24:47.871483,"Colombo, Sri Lanka",44.201.228.143,0
19941138381,user1062,0792996137,384302497312,4165513.02,2025-12-17T06:13:21.871483,Unknown,219.175.231.198,1
19520483031,user9375,0745413537,528361991687,43898.63,2025-09-09T08:29:36.871483,"Colombo, Sri Lanka",75.243.199.195,0
19661234769,user9768,0785295185,849831527999,4516967.74,2025-07-05T09:23:37.871483,Unknown,192.104.128.13,1
19531435545,user5205,0710592242,315943772457,287766.27,2025-10-04T18:46:06.871483,"Colombo, Sri Lanka",127.42.11.203,0
19611732315,user3548,0737562287,409953871920,187299.54,2026-01-08T04:50:20.871483,"Colombo, Sri Lanka",243.251.196.242,0
19621821063,user3835,0798624279,782882362757,336634.58,2025-11-26T20:05:40.871483,"Colombo, Sri Lanka",211.146.200.161,0
19970618628,user6490,0773639053,250552101587,90631.58,2025-06-26T21:51:54.871483,"Colombo, Sri Lanka",129.205.69.234,0
19571677412,user3144,0788553149,913431091092,373721.64,2026-02-24T08:35:18.871483,"Colombo, Sri Lanka",109.21.105.213,0
19851242921,user6816,0711523161,112000091265,143225.03,2026-04-11T03:23:44.871483,"Colombo, Sri Lanka",148.196.40.96,0
19580151569,user9419,0769880576,932202025612,210757.37,2025-11-17T09:21:04.871483,"Colombo, Sri Lanka",217.193.109.78,0
19882408144,user1888,0777569890,846865687027,488202.31,2025-12-30T16:44:46.871483,"Colombo, Sri Lanka",50.83.193.10,0
19632211047,user7113,0747200072,561414664240,87400.27,2025-10-29T23:07:51.871483,"Colombo, Sri Lanka",219.78.238.169,0
19562363596,user8185,0719268509,505958276504,276181.02,2026-01-24T15:27:40.871483,"Colombo, Sri Lanka",92.116.15.13,0
20042446246,user1886,0728057628,362405099169,310905.21,2026-03-09T02:55:37.871483,"Colombo, Sri Lanka",191.195.64.148,0
19871317955,user1013,0728540043,831697985299,156401.05,2026-01-03T16:13:15.871483,"Colombo, Sri Lanka",55.118.126.210,0
19611492755,user8906,0758668206,143755860954,365775.72,2025-08-24T06:28:09.871483,"Colombo, Sri Lanka",180.93.131.73,0
19623024144,user3273,0760422507,439691269413,478688.22,2025-12-14T06:28:22.871483,"Colombo, Sri Lanka",239.72.175.87,0
19920145555,user9908,0711001780,704351857762,58545.99,2026-05-18T06:28:43.871483,"Colombo, Sri Lanka",143.141.43.118,0
19592039668,user4925,0732237613,277799112964,309757.23,2025-12-28T23:56:12.871483,"Colombo, Sri Lanka",166.82.170.184,0
19983667881,user9244,0791822902,190842140427,402031.04,2025-08-24T23:27:20.871483,"Colombo, Sri Lanka",201.24.67.252,0
19940421022,user6486,0721492363,790105012525,15972.55,2026-03-03T06:07:58.871483,"Colombo, Sri Lanka",110.163.64.102,0
19851827455,user4950,0783772417,555625718359,449882.2,2025-11-30T07:48:24.871483,"Colombo, Sri Lanka",224.181.41.24,0
19542503122,user2525,0758507923,929370595533,194860.1,2026-02-12T15:30:57.871483,"Colombo, Sri Lanka",105.60.236.31,0
19670632065,user2283,0747929673,758120138802,251729.13,2026-06-07T18:43:45.871483,"Colombo, Sri Lanka",186.47.96.109,0
19772603790,user5726,0789310851,700288507846,369090.07,2025-10-26T08:48:43.871483,"Colombo, Sri Lanka",63.183.71.90,0
19520498425,user7721,0714785181,242629183157,3421173.62,2025-09-19T09:00:32.871483,Unknown,89.121.211.224,1
20050504493,user5333,0751558733,662208189588,36060.31,2025-11-21T00:45:19.871483,"Colombo, Sri Lanka",245.207.65.10,0
19610575216,user6968,0794744890,663819742066,86070.45,2025-09-19T04:37:44.871483,"Colombo, Sri Lanka",198.190.97.211,0
19991899143,user1783,0780844185,899819096089,444161.05,2025-07-29T02:12:30.871483,"Colombo, Sri Lanka",18.218.233.183,0
19700398110,user2282,0761973753,618514928138,134499.79,2026-01-14T21:54:59.871483,"Colombo, Sri Lanka",108.137.226.51,0
19663509576,user1243,0784816128,275890136495,241268.23,2026-02-26T23:08:41.871483,"Colombo, Sri Lanka",188.72.135.255,0
19981083433,user9969,0753221478,633398122201,431201.24,2026-01-22T18:59:00.871483,"Colombo, Sri Lanka",0.65.202.235,0
19873355337,user5383,0728901578,765937239671,320238.7,2025-12-27T20:16:08.871483,"Colombo, Sri Lanka",229.79.12.93,0
20011021233,user7886,0739917320,846787291527,146686.48,2025-08-24T14:59:55.871483,"Colombo, Sri Lanka",47.177.93.57,0
19880505544,user8879,0767026060,326048367308,213360.08,2026-06-12T17:35:22.871483,"Colombo, Sri Lanka",60.210.15.123,0
19760574285,user3701,0777440026,389510333196,45562.42,2025-09-12T02:24:56.871483,"Colombo, Sri Lanka",7.214.250.100,0
19750982158,user2918,0786681455,413824949997,3533.3,2025-12-01T16:41:38.871483,"Colombo, Sri Lanka",119.97.56.150,0
19812769654,user3169,0737357193,405486497203,198349.52,2025-11-01T19:28:29.872491,"Colombo, Sri Lanka",111.160.233.167,0
19670719544,user9364,0747279653,828123152515,125670.38,2025-10-12T16:44:26.872491,"Colombo, Sri Lanka",116.26.187.215,0
19713042162,user6714,0722778147,318234929391,76986.51,2025-08-01T20:00:26.872491,"Colombo, Sri Lanka",199.174.16.160,0
19790607251,user1698,0724982737,214639234523,232824.61,2026-01-03T17:24:45.872491,"Colombo, Sri Lanka",116.58.11.27,0
19751892267,user6608,0728917834,747614357861,315795.72,2026-05-04T17:21:32.872491,"Colombo, Sri Lanka",15.171.169.63,0
19670158638,user5347,0739091002,598282619029,397676.6,2025-08-06T04:28:48.872491,"Colombo, Sri Lanka",253.10.223.28,0
19932141594,user1430,0737727800,571804295918,120293.6,2026-06-10T21:34:39.872491,"Colombo, Sri Lanka",101.71.202.66,0
19530451700,user5444,0731631033,551956972696,319447.86,2026-02-28T04:40:03.872491,"Colombo, Sri Lanka",161.173.166.235,0
19811259423,user5359,0792460379,116455051806,298965.35,2025-07-18T18:41:57.872491,"Colombo, Sri Lanka",68.177.90.51,0
19833459026,user8320,0738316359,402772584560,356427.08,2025-09-16T22:32:37.872491,"Colombo, Sri Lanka",217.46.91.79,0
19743559032,user4867,0790989170,519008317759,485974.07,2025-12-17T15:13:54.872491,"Colombo, Sri Lanka",150.233.136.189,0
19530878978,user1708,0750432804,574460933987,375712.31,2025-08-22T07:21:59.872491,"Colombo, Sri Lanka",98.137.82.163,0
19900512674,user3406,0772907548,367739224882,446592.79,2026-04-17T15:35:32.872491,"Colombo, Sri Lanka",55.74.136.117,0
19670858218,user4267,0781654387,501889720389,452591.15,2026-01-31T04:31:43.872491,"Colombo, Sri Lanka",172.48.115.55,0
19921521194,user6378,0733368300,777565464676,294340.39,2025-07-30T04:19:01.872491,"Colombo, Sri Lanka",153.146.220.247,0
19790924538,user7518,0777851758,147943245959,427520.53,2025-07-07T21:45:32.872491,"Colombo, Sri Lanka",76.20.120.192,0
20020639009,user5212,0787763904,190938063387,486723.14,2026-03-10T08:30:32.872491,"Colombo, Sri Lanka",81.123.250.141,0
19760902576,user4547,0751287291,570103976470,354250.48,2026-03-23T09:20:54.872491,"Colombo, Sri Lanka",191.141.243.52,0
19910474212,user7266,0719168693,834081272847,784108.48,2026-03-15T15:40:29.872491,Unknown,205.241.111.201,1
19800712903,user6447,0732998372,757033260979,4073023.98,2026-01-11T16:15:22.872491,Unknown,214.55.148.218,1
19571124340,user3063,0769900024,398145407615,188703.37,2026-05-31T10:02:07.872491,"Colombo, Sri Lanka",81.175.174.64,0
19550682568,user6133,0765393604,288622206786,49076.43,2026-05-14T09:44:26.872491,"Colombo, Sri Lanka",10.96.130.46,0
19783438594,user2525,0795211219,319214102689,151628.7,2025-11-25T18:50:37.872491,"Colombo, Sri Lanka",152.64.75.78,0
19670902435,user4559,0742577313,855122842022,325320.88,2026-01-26T18:11:08.872491,"Colombo, Sri Lanka",134.193.130.38,0
19881124412,user8522,0763066559,206912749223,277624.33,2025-12-25T18:02:53.872491,"Colombo, Sri Lanka",122.113.33.164,0
19540174057,user7603,0776144998,356832094411,1011309.87,2026-05-12T13:30:11.872491,Unknown,215.38.58.243,1
19561016068,user3604,0757661654,201984950785,287090.62,2026-06-19T06:50:16.872491,"Colombo, Sri Lanka",25.131.162.111,0
19831776802,user2526,0760424796,563130121085,88750.11,2026-02-05T15:05:16.872491,"Colombo, Sri Lanka",239.56.23.49,0
20010641780,user5437,0721604609,154332951634,373928.56,2026-04-28T16:32:53.872491,"Colombo, Sri Lanka",214.29.111.223,0
19872305832,user2929,0799956667,404167235841,18827.34,2025-08-24T18:19:20.872491,"Colombo, Sri Lanka",221.95.45.147,0
20012054553,user3553,0755843122,567847779505,322714.66,2026-01-13T08:50:55.872491,"Colombo, Sri Lanka",143.0.122.3,0
20031255903,user1999,0777950257,949078803047,235769.58,2026-06-23T05:02:48.872491,"Colombo, Sri Lanka",219.179.166.130,0
19720449277,user3517,0730860359,634450085573,225205.5,2025-10-08T13:04:57.872491,"Colombo, Sri Lanka",199.149.71.89,0
19632077875,user9662,0783661706,112860029756,49517.89,2026-04-09T15:58:34.872491,"Colombo, Sri Lanka",148.255.154.120,0
19892174888,user1940,0730875022,565245150155,378290.7,2026-04-03T10:39:45.872491,"Colombo, Sri Lanka",7.113.246.135,0
19662933323,user8939,0758409172,412629882644,107639.27,2025-07-08T17:26:28.872491,"Colombo, Sri Lanka",201.96.63.78,0
20032062253,user7694,0785969986,874697097087,95947.48,2026-02-14T20:57:59.872491,"Colombo, Sri Lanka",84.215.144.23,0
19951672578,user3224,0795102696,340494006970,87697.78,2025-09-29T10:56:28.872491,"Colombo, Sri Lanka",156.107.42.167,0
19922911953,user1854,0730263347,811721134670,357868.3,2026-02-21T00:48:54.872491,"Colombo, Sri Lanka",121.4.106.116,0
19742965887,user9711,0747111254,929996049372,307303.17,2025-09-24T06:09:11.872491,"Colombo, Sri Lanka",27.48.99.202,0
19993016104,user3738,0756280499,696225376714,445312.16,2025-07-23T19:23:56.872491,"Colombo, Sri Lanka",167.140.52.106,0
19752491336,user8294,0736812964,382697141038,96780.91,2026-01-07T16:25:32.872491,"Colombo, Sri Lanka",210.209.248.122,0
19903342231,user9359,0760431805,987905626933,333355.04,2026-01-20T11:15:02.872491,"Colombo, Sri Lanka",181.140.32.198,0
19703407855,user6581,0726845116,180110645517,101248.36,2026-04-18T05:57:40.872491,"Colombo, Sri Lanka",26.227.249.239,0
19762203951,user2133,0716715059,581390207272,387584.58,2026-05-06T01:28:01.872491,"Colombo, Sri Lanka",208.44.137.85,0
19900092005,user5526,0740961306,515627358246,365791.97,2026-01-24T06:26:23.872491,"Colombo, Sri Lanka",234.162.199.0,0
19852464850,user3260,0715835534,661692038591,16681.63,2026-02-20T22:00:39.872491,"Colombo, Sri Lanka",253.73.84.162,0
19823121118,user7666,0751132138,673173865380,271185.8,2026-03-16T23:54:49.872491,"Colombo, Sri Lanka",157.250.177.36,0
19542942494,user6053,0717739574,939156253755,11286.1,2025-07-20T11:10:39.872491,"Colombo, Sri Lanka",83.64.115.25,0
20041546825,user8909,0774644467,791649156225,421502.07,2025-07-09T07:05:01.872491,"Colombo, Sri Lanka",185.196.134.230,0
19510516784,user7305,0762142332,349737189300,111879.26,2025-09-26T15:29:27.872491,"Colombo, Sri Lanka",11.51.96.206,0
19621246098,user5822,0735288388,202319531434,1287187.42,2026-05-20T06:37:59.872491,Unknown,9.26.151.172,1
19680432103,user7408,0787492842,409982144782,260404.91,2025-09-15T10:51:20.872491,"Colombo, Sri Lanka",17.225.229.108,0
19800878223,user8150,0738016189,791497501176,474615.47,2025-12-26T22:50:49.872491,"Colombo, Sri Lanka",205.3.52.23,0
19710286959,user9456,0775957653,681184543484,166665.83,2026-04-17T15:16:42.872491,"Colombo, Sri Lanka",213.38.203.4,0
19701973893,user8674,0719721858,758514235425,68705.99,2025-10-04T06:44:49.872491,"Colombo, Sri Lanka",9.123.121.10,0
19551656980,user3839,0744321914,485575106534,268652.13,2025-10-17T21:26:47.872491,"Colombo, Sri Lanka",239.66.56.236,0
19923177865,user7934,0774934512,967893634225,1897204.55,2026-03-19T08:24:35.872491,Unknown,207.20.82.189,1
19570136255,user2124,0765889580,864063612826,225817.66,2026-01-16T20:33:07.872491,"Colombo, Sri Lanka",69.228.13.63,0
19622007970,user3792,0758339035,709593166068,77478.0,2025-10-24T09:30:57.872491,"Colombo, Sri Lanka",173.212.119.174,0
19753537267,user5043,0797812466,870612957715,335420.48,2025-07-14T08:52:25.872491,"Colombo, Sri Lanka",59.70.197.115,0
19790253427,user5154,0799808414,714917917232,445782.0,2025-09-07T03:01:31.872491,"Colombo, Sri Lanka",143.220.95.87,0
19581247445,user7836,0713730037,329879989033,139086.84,2025-10-25T22:51:05.872491,"Colombo, Sri Lanka",25.177.187.81,0
19822953899,user8382,0752331827,613312817619,134893.47,2025-07-17T00:00:42.872491,"Colombo, Sri Lanka",5.95.240.171,0
19941485680,user4579,0772213822,461749068013,483319.44,2026-03-06T03:32:46.872491,"Colombo, Sri Lanka",58.22.210.43,0
19632117860,user2032,0764433144,799378577028,395614.48,2026-03-24T00:29:49.872491,"Colombo, Sri Lanka",46.83.220.40,0
19862964363,user8252,0745503051,338661103313,3573.77,2026-06-24T00:11:29.872491,"Colombo, Sri Lanka",150.212.110.232,0
19500203991,user3685,0729743358,791835566451,404058.89,2025-12-25T07:28:50.872491,"Colombo, Sri Lanka",232.41.60.252,0
19610969584,user9247,0792687616,572234683012,24103.38,2025-07-25T14:36:56.872491,"Colombo, Sri Lanka",19.118.42.5,0
19741254052,user9222,0758802535,495150174704,443352.1,2026-04-12T04:56:56.872491,"Colombo, Sri Lanka",38.6.83.86,0
19782504997,user2882,0755160974,704755954494,1390264.34,2025-10-31T17:42:03.872491,Unknown,126.178.240.249,1
19502795527,user5218,0785911755,173426479940,140363.33,2025-11-20T13:44:57.872491,"Colombo, Sri Lanka",8.99.182.236,0
19871438587,user6738,0728961654,535455469669,275875.39,2026-02-27T06:34:08.872491,"Colombo, Sri Lanka",162.252.36.13,0
19660746648,user7651,0758188765,279276861872,482405.69,2026-04-14T11:34:00.872491,"Colombo, Sri Lanka",142.192.105.146,0
19882354720,user4849,0736337184,867984737019,292118.03,2026-02-18T06:19:58.872491,"Colombo, Sri Lanka",190.168.237.114,0
19962173399,user2053,0797230366,351106368262,269224.03,2025-09-08T11:08:38.872491,"Colombo, Sri Lanka",124.20.111.98,0
19582188945,user5463,0752720264,893091295132,88112.6,2026-05-03T00:22:32.872491,"Colombo, Sri Lanka",181.179.122.58,0
19670199383,user7719,0717091894,523872241020,141512.79,2026-01-24T19:09:03.872491,"Colombo, Sri Lanka",117.217.102.31,0
19960594953,user6490,0723550307,281730333138,72214.12,2025-07-02T15:56:21.872491,"Colombo, Sri Lanka",161.185.126.63,0
19880525980,user8550,0797087183,677776540338,2612721.28,2025-09-11T13:48:24.872491,Unknown,31.195.120.184,1
20051681443,user7529,0766455958,685135253343,272354.9,2025-11-14T06:44:21.872491,"Colombo, Sri Lanka",135.105.151.231,0
19652491606,user4254,0723170151,658902608047,395091.55,2026-05-27T09:12:25.872491,"Colombo, Sri Lanka",178.100.159.51,0
19792112750,user8166,0767234668,552123775346,429466.92,2025-08-31T21:40:34.872491,"Colombo, Sri Lanka",22.176.178.144,0
19540039774,user6223,0710672900,177728596857,418054.67,2026-06-05T19:08:54.872491,"Colombo, Sri Lanka",96.43.140.227,0
19543124163,user5259,0761594787,531948351755,321054.19,2025-07-07T00:31:09.872491,"Colombo, Sri Lanka",87.8.229.110,0
19601671085,user4947,0769490307,560561905429,4838306.34,2025-07-13T02:42:40.872491,Unknown,101.224.179.4,1
19810093629,user8805,0727906675,393255171684,400231.11,2025-07-22T17:27:54.872491,"Colombo, Sri Lanka",112.70.119.11,0
19743483035,user6635,0763692221,986217700576,113975.62,2026-02-25T13:38:10.872491,"Colombo, Sri Lanka",45.239.210.249,0
19721456198,user9801,0730375231,109889046451,92080.47,2025-10-02T20:20:28.872491,"Colombo, Sri Lanka",136.31.27.72,0
19903303962,user9159,0789895593,962377817052,296810.95,2026-01-30T21:36:41.872491,"Colombo, Sri Lanka",137.244.238.211,0
19940189324,user3513,0780335508,887882717328,173159.86,2025-06-30T10:05:35.872491,"Colombo, Sri Lanka",227.249.149.60,0
19571718967,user1178,0717520249,701864564170,106049.66,2025-10-28T03:49:30.874037,"Colombo, Sri Lanka",223.7.212.225,0
19520689606,user7895,0779652204,180701049175,425171.83,2026-01-07T06:36:25.874037,"Colombo, Sri Lanka",109.177.67.95,0
19502068333,user9867,0765455316,340966066851,478594.24,2025-10-21T03:37:27.874037,"Colombo, Sri Lanka",166.107.137.42,0
19611763481,user9461,0727182537,729211919757,152356.96,2025-06-28T17:32:02.874037,"Colombo, Sri Lanka",74.235.99.177,0
19520999031,user7274,0719053015,722667004898,28966.12,2026-01-22T03:09:57.874037,"Colombo, Sri Lanka",250.169.171.23,0
19871301782,user9559,0794598047,569234144005,451922.64,2025-11-10T01:31:59.874037,"Colombo, Sri Lanka",116.55.126.201,0
20053373500,user4907,0732015821,445677633594,213545.31,2026-02-05T21:55:05.874037,"Colombo, Sri Lanka",191.251.12.221,0
19682413225,user3000,0732849673,769891447815,324267.99,2025-11-05T11:53:18.874037,"Colombo, Sri Lanka",16.132.144.131,0
19971326334,user4845,0734662105,549403525514,133947.07,2025-09-15T01:53:30.874037,"Colombo, Sri Lanka",217.54.234.131,0
19850146186,user8320,0726428155,386834842697,243880.2,2026-03-14T11:49:31.874037,"Colombo, Sri Lanka",86.144.211.206,0
19611858459,user4331,0797695833,196130930857,138718.86,2025-08-09T03:51:18.874037,"Colombo, Sri Lanka",21.154.80.99,0
19601107326,user5409,0793375438,675519065241,428704.3,2026-01-05T23:14:26.874037,"Colombo, Sri Lanka",224.125.224.50,0
19822201594,user3041,0716854475,997935975237,221533.34,2026-01-26T08:17:08.874037,"Colombo, Sri Lanka",7.192.20.54,0
19980997790,user6655,0796948650,408083580790,144389.11,2026-04-06T23:30:32.874037,"Colombo, Sri Lanka",63.12.196.170,0
19822944339,user5497,0726987800,290755287931,293280.22,2026-01-07T07:33:08.874037,"Colombo, Sri Lanka",200.171.113.102,0
19671175493,user4205,0798203434,680250758827,301746.23,2025-10-22T18:54:54.874037,"Colombo, Sri Lanka",228.78.255.222,0
19562127087,user1230,0733898148,880713840631,25082.14,2025-08-30T23:17:42.874037,"Colombo, Sri Lanka",169.12.154.216,0
19710842864,user7613,0776294533,236407601417,488195.0,2025-07-06T14:07:53.874037,"Colombo, Sri Lanka",189.195.131.167,0
19662256941,user7339,0797131678,315258572181,86586.37,2026-06-11T10:49:28.874037,"Colombo, Sri Lanka",43.66.123.0,0
19982663732,user4038,0761113334,838064788789,100545.88,2026-06-03T23:48:46.874037,"Colombo, Sri Lanka",214.80.36.49,0
19751463443,user3686,0769650744,468737040686,344170.38,2026-01-13T23:59:05.874037,"Colombo, Sri Lanka",30.56.59.41,0
19932129948,user5444,0773566177,835051123501,504677.64,2026-01-22T18:01:30.874037,Unknown,113.81.105.82,1
19952194896,user9280,0721453211,473420732553,498580.99,2026-05-16T05:37:00.874037,"Colombo, Sri Lanka",90.196.42.235,0
19910132143,user3302,0749565275,577610819537,411195.01,2026-05-06T04:51:18.874037,"Colombo, Sri Lanka",115.216.160.78,0
19881143460,user3536,0754714488,710166718395,234605.92,2026-06-07T22:05:20.874037,"Colombo, Sri Lanka",59.247.31.235,0
19812224049,user1265,0772024837,435096179460,128044.84,2026-01-29T23:29:15.874037,"Colombo, Sri Lanka",125.149.213.223,0
19651313669,user7929,0721168814,684187850485,413973.54,2026-04-26T06:07:20.874037,"Colombo, Sri Lanka",41.92.35.250,0
19843591601,user7207,0740027399,825878435563,161488.59,2025-12-30T05:35:29.874037,"Colombo, Sri Lanka",27.183.108.5,0
19930693205,user5724,0782381695,549112120628,217677.02,2025-08-06T03:19:56.874037,"Colombo, Sri Lanka",222.65.48.129,0
19763376570,user4800,0756581766,469056604899,94637.59,2026-01-17T23:43:08.874037,"Colombo, Sri Lanka",219.151.230.232,0
19573448524,user4982,0710034474,166304985875,470191.52,2025-09-30T12:59:18.874037,"Colombo, Sri Lanka",226.145.252.45,0
19522371545,user1957,0765984026,229222732248,306234.54,2026-01-12T16:00:07.874037,"Colombo, Sri Lanka",235.1.135.126,0
19872046052,user7510,0743584255,326503702111,400964.06,2026-06-01T16:10:58.874037,"Colombo, Sri Lanka",118.150.249.121,0
19702571938,user8165,0749840228,447313416909,6906.18,2025-09-28T16:44:04.874037,"Colombo, Sri Lanka",103.96.49.86,0
19641233473,user7649,0779674940,934274139688,322778.96,2025-10-02T13:24:59.874608,"Colombo, Sri Lanka",165.167.150.255,0
19760052492,user5493,0773612333,699680316818,50560.81,2025-10-11T00:09:32.874608,"Colombo, Sri Lanka",36.0.146.132,0
19683334000,user6898,0719379624,485414013628,296430.97,2026-04-05T03:35:40.874608,"Colombo, Sri Lanka",152.245.193.162,0
19901073610,user9715,0724243148,173092599938,24816.65,2026-03-04T22:34:13.874608,"Colombo, Sri Lanka",220.250.27.175,0
19851314728,user4336,0733897064,313964511634,490827.49,2026-02-02T17:09:56.874608,"Colombo, Sri Lanka",237.187.198.168,0
19860522026,user7545,0764691122,238380810530,363225.17,2026-05-11T04:41:06.874608,"Colombo, Sri Lanka",165.138.53.152,0
19571837557,user3699,0718764573,916567625347,268689.91,2026-02-26T08:00:12.874608,"Colombo, Sri Lanka",32.231.223.25,0
20013648413,user5752,0747955387,227936755841,51937.61,2025-07-03T14:27:50.874608,"Colombo, Sri Lanka",225.112.123.145,0
19590812205,user4227,0713710519,507122664915,15568.28,2026-06-17T16:23:53.874608,"Colombo, Sri Lanka",2.218.212.177,0
19612686373,user5089,0724895398,726318542206,306395.08,2025-12-23T07:43:02.874608,"Colombo, Sri Lanka",224.58.63.168,0
19922394249,user6241,0754611682,666320524975,346912.44,2026-05-27T19:54:38.874608,"Colombo, Sri Lanka",38.20.29.18,0
19782874842,user2735,0710709756,407182439448,230565.58,2025-10-17T11:41:40.874608,"Colombo, Sri Lanka",177.208.1.144,0
19782968264,user7140,0796140335,328966238158,124940.84,2026-06-22T11:09:28.874608,"Colombo, Sri Lanka",79.187.37.80,0
19702567365,user4195,0716560164,314146354354,212226.37,2025-12-03T21:24:33.874608,"Colombo, Sri Lanka",179.91.72.139,0
19982817388,user9780,0770163148,943157027579,261751.74,2026-01-23T20:56:30.874852,"Colombo, Sri Lanka",59.208.255.16,0
19520251781,user4096,0774908380,454765362887,462738.18,2025-12-05T16:53:16.874852,"Colombo, Sri Lanka",240.117.122.247,0
19763383736,user6741,0780749349,694727817371,51755.69,2025-09-16T04:12:23.874852,"Colombo, Sri Lanka",7.130.202.23,0
19850363432,user4157,0743030845,250972048444,280548.95,2025-11-07T15:02:50.874852,"Colombo, Sri Lanka",241.32.193.124,0
19830336978,user3251,0730713863,279812474947,462154.39,2026-01-17T20:57:49.874852,"Colombo, Sri Lanka",81.236.14.141,0
19962146909,user5127,0743214284,639799927592,366019.7,2025-08-03T20:02:15.874852,"Colombo, Sri Lanka",98.133.101.131,0
19582446663,user5754,0766232334,954349379351,21705.81,2025-11-27T13:58:46.874852,"Colombo, Sri Lanka",3.120.8.7,0
19621251444,user5966,0743566458,726503723289,392777.92,2026-02-15T02:07:22.874852,"Colombo, Sri Lanka",113.235.22.165,0
19942982716,user6304,0719851001,412583035099,19641.08,2025-09-16T01:41:43.874852,"Colombo, Sri Lanka",34.216.123.249,0
19682484087,user6510,0718291850,591197941414,122035.81,2025-12-26T04:01:39.874852,"Colombo, Sri Lanka",106.79.185.34,0
19761714276,user5854,0724100993,435186667020,117793.51,2025-10-14T01:34:07.874852,"Colombo, Sri Lanka",123.37.234.46,0
19950339413,user2575,0753612126,776518722577,109204.71,2026-02-07T03:33:14.874852,"Colombo, Sri Lanka",91.38.106.0,0
19730136358,user3790,0740166767,744090391186,75488.79,2026-05-26T00:49:15.874852,"Colombo, Sri Lanka",233.114.114.162,0
19640372669,user2555,0776150159,524599263513,1807529.85,2026-04-26T05:52:09.874852,Unknown,29.242.201.228,1
19681446062,user4193,0799209891,181930393690,7608.7,2025-08-29T10:11:22.874852,"Colombo, Sri Lanka",214.164.52.21,0
19742884445,user4569,0771202337,795924523919,2943460.6,2025-07-19T20:05:20.874852,Unknown,253.53.212.212,1
19671232450,user5052,0767019922,735226736697,482017.52,2026-04-21T03:12:35.874852,"Colombo, Sri Lanka",127.241.167.199,0
19691774397,user1718,0790868817,988038076779,68803.76,2026-01-27T05:44:57.874852,"Colombo, Sri Lanka",153.125.149.114,0
19643257546,user4527,0720802034,890200940123,229099.98,2025-08-06T06:04:46.874852,"Colombo, Sri Lanka",15.81.212.159,0
19613469401,user2426,0721612353,608670566253,162980.47,2026-01-22T13:52:08.874852,"Colombo, Sri Lanka",156.80.229.12,0
20031371531,user9781,0787987089,119991785632,439347.21,2025-11-21T17:51:42.874852,"Colombo, Sri Lanka",2.3.254.255,0
19621776061,user6782,0762843080,854955574690,37199.87,2025-09-06T08:16:56.874852,"Colombo, Sri Lanka",93.142.66.174,0
19512062154,user8454,0797579426,863960375530,45377.26,2025-12-31T14:35:50.874852,"Colombo, Sri Lanka",9.218.140.189,0
20013285284,user6241,0794992891,258145702237,51464.29,2026-06-13T17:22:57.874852,"Colombo, Sri Lanka",187.188.215.125,0
19842268878,user1268,0776201090,484822376096,438884.83,2026-05-02T09:02:27.874852,"Colombo, Sri Lanka",88.93.184.41,0
19783007920,user4220,0780876414,151395652628,445478.35,2025-07-17T23:26:49.874852,"Colombo, Sri Lanka",105.3.163.183,0
19842172510,user2001,0782728299,290011469011,376814.1,2026-04-20T10:40:34.874852,"Colombo, Sri Lanka",80.3.60.177,0
19951528472,user1989,0798095988,853398483440,140137.63,2026-05-27T03:01:28.874852,"Colombo, Sri Lanka",187.187.251.149,0
19811105175,user7172,0785349386,380364026389,436497.9,2026-02-11T09:15:28.874852,"Colombo, Sri Lanka",199.233.57.163,0
19952265740,user4079,0779955467,320427860599,107413.93,2026-03-18T15:56:37.874852,"Colombo, Sri Lanka",104.187.40.178,0
20002003067,user8287,0795467118,908311078624,223725.2,2026-03-01T10:17:45.874852,"Colombo, Sri Lanka",237.176.119.160,0
19560768605,user6990,0712470948,863370713747,438182.77,2025-09-20T16:21:03.874852,"Colombo, Sri Lanka",246.243.30.231,0
19850874753,user8156,0773598871,380735510550,472032.17,2025-11-16T08:41:18.874852,"Colombo, Sri Lanka",165.161.173.178,0
19780484923,user6596,0749315615,904142770809,34816.89,2026-02-25T03:47:08.874852,"Colombo, Sri Lanka",19.1.92.178,0
19812201851,user6289,0733789903,648681373453,131246.04,2026-06-17T07:20:58.874852,"Colombo, Sri Lanka",22.138.111.27,0
19990222448,user1010,0737562435,450101458217,61948.31,2025-07-24T01:29:50.874852,"Colombo, Sri Lanka",70.192.246.213,0
19990463913,user3259,0773643879,886878894392,1587077.28,2026-04-16T01:26:37.874852,Unknown,73.94.172.89,1
19560844590,user2855,0764157504,463921175662,206678.18,2026-03-19T19:59:53.874852,"Colombo, Sri Lanka",123.143.100.231,0
19561125207,user9914,0796521187,109877556699,373848.99,2026-05-30T13:32:12.874852,"Colombo, Sri Lanka",166.69.218.158,0
